"Cabin","Side","Deck","Num","GID","PassengerId","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Name","Transported","Train","IID","Spending","HasSpent","LastName","GroupTrain","GroupSize","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinSize","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","CabinNumCryo","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
"C/230/S","S","C",230,6139,"6139_03","Europa",FALSE,"TRAPPIST-1e",58,FALSE,0,1073,NA,803,988,"Pleions Reedall",TRUE,TRUE,3,2864,TRUE,"Reedall",TRUE,6,0,1,6,0,"C/230/S",6,1,2,"Europa","TRAPPIST-1e",6,0,6,0,1,4,0,0,NA,1,0,0,2,1,0.5,0,0,NA,0,0,NA
"C/231/P","P","C",231,7163,"7163_02","Europa",TRUE,"55 Cancri e",13,FALSE,0,0,0,0,0,"Grafirk Spedlybood",NA,FALSE,2,0,FALSE,"Spedlybood",FALSE,3,0,1,0,0,"C/231/P",3,1,2,"Europa","55 Cancri e",3,3,0,0,NA,2,1,0,0,3,2,0.666666666666667,0,0,NA,0,0,NA,6,6,1
"C/231/P","P","C",231,7163,"7163_03","Europa",FALSE,"55 Cancri e",32,FALSE,0,2367,0,9891,88,"Salas Spedlybood",NA,FALSE,3,12346,TRUE,"Spedlybood",FALSE,3,0,1,0,0,"C/231/P",3,1,2,"Europa","55 Cancri e",3,3,0,0,NA,2,1,0,0,3,2,0.666666666666667,0,0,NA,0,0,NA,6,6,1
"C/231/P","P","C",231,7163,"7163_01","Europa",TRUE,"TRAPPIST-1e",47,FALSE,0,0,0,0,0,"Tach Spedlybood",NA,FALSE,1,0,FALSE,"Spedlybood",FALSE,3,0,1,0,0,"C/231/P",3,1,2,"Europa","55 Cancri e",3,3,0,0,NA,2,1,0,0,3,2,0.666666666666667,0,0,NA,0,0,NA,6,6,1
"C/231/S","S","C",231,6145,"6145_01","Europa",FALSE,"55 Cancri e",NA,FALSE,3478,10,0,105,2383,"Benebah Asolipery",FALSE,TRUE,1,5976,TRUE,"Asolipery",TRUE,1,0,1,0,1,"C/231/S",1,1,1,"Europa","55 Cancri e",1,0,0,1,0,0,0,0,NA,0,0,NA,6,6,1,3,2,0.666666666666667,0,0,NA
"C/232/P","P","C",232,7176,"7176_02","Europa",FALSE,"TRAPPIST-1e",26,FALSE,0,6050,0,662,920,"Kochard Chhaft",FALSE,TRUE,2,7632,TRUE,"Chhaft",TRUE,3,0,1,2,1,"C/232/P",3,1,2,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,1,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA,1,0,0
"C/232/P","P","C",232,7176,"7176_03","Europa",FALSE,"TRAPPIST-1e",25,FALSE,0,3590,0,27,0,"Sadlami Chhaft",TRUE,TRUE,3,3617,TRUE,"Chhaft",TRUE,3,0,1,2,1,"C/232/P",3,1,2,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,1,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA,1,0,0
"C/232/P","P","C",232,7176,"7176_01","Europa",TRUE,"55 Cancri e",47,FALSE,0,0,0,0,0,"Caston Chhaft",TRUE,TRUE,1,0,FALSE,"Chhaft",TRUE,3,0,1,2,1,"C/232/P",3,1,2,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,1,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA,1,0,0
"C/232/S","S","C",232,6203,"6203_01","Europa",FALSE,"TRAPPIST-1e",52,FALSE,0,12350,0,13983,1515,"Zubens Peterive",NA,FALSE,1,27848,TRUE,"Peterive",FALSE,1,0,1,0,0,"C/232/S",1,1,1,"Europa","TRAPPIST-1e",1,1,0,0,NA,0,3,2,0.666666666666667,0,0,NA,1,0,0,3,2,0.666666666666667,0,0,NA
"C/233/P","P","C",233,7188,"7188_02","Europa",FALSE,"TRAPPIST-1e",28,FALSE,0,2896,46,5248,8169,"Taura Imingle",FALSE,TRUE,2,16359,TRUE,"Imingle",TRUE,3,0,1,2,1,"C/233/P",3,1,1,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,1,0,0,NA,1,1,1,3,2,0.666666666666667,1,0,0,0,0,NA
"C/233/P","P","C",233,7188,"7188_01","Europa",FALSE,"TRAPPIST-1e",2,FALSE,0,0,0,0,0,"Muonus Imingle",TRUE,TRUE,1,0,FALSE,"Imingle",TRUE,3,0,1,2,1,"C/233/P",3,1,1,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,1,0,0,NA,1,1,1,3,2,0.666666666666667,1,0,0,0,0,NA
"C/233/P","P","C",233,7188,"7188_03","Europa",TRUE,"TRAPPIST-1e",27,TRUE,0,0,0,0,0,"Halsham Imingle",TRUE,TRUE,3,0,FALSE,"Imingle",TRUE,3,0,1,2,1,"C/233/P",3,1,1,"Europa","TRAPPIST-1e",3,0,2,1,0.666666666666667,1,0,0,NA,1,1,1,3,2,0.666666666666667,1,0,0,0,0,NA
"C/233/S","S","C",233,6210,"6210_01","Europa",TRUE,"TRAPPIST-1e",32,FALSE,0,0,0,0,0,"Instab Assefle",NA,FALSE,1,0,FALSE,"Assefle",FALSE,1,0,1,0,0,"C/233/S",1,1,1,"Europa","TRAPPIST-1e",1,1,0,0,NA,1,3,2,0.666666666666667,1,0,0,0,0,NA,1,1,1,3,2,0.666666666666667
"C/234/P","P","C",234,7189,"7189_01","Europa",TRUE,"TRAPPIST-1e",29,FALSE,0,0,0,0,0,"Auvara Cowtale",TRUE,TRUE,1,0,FALSE,"Cowtale",TRUE,1,0,1,1,0,"C/234/P",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,1,1,0,0,6,3,0.5,3,2,0.666666666666667,2,1,0.5,0,0,NA
"C/234/S","S","C",234,6315,"6315_01","Europa",FALSE,"TRAPPIST-1e",28,FALSE,0,NA,0,6,9837,"Chelik Susent",FALSE,TRUE,1,9843,TRUE,"Susent",TRUE,1,0,1,0,1,"C/234/S",1,1,1,"Europa","TRAPPIST-1e",1,0,0,1,0,0,1,1,1,2,1,0.5,0,0,NA,6,3,0.5,3,2,0.666666666666667
"C/235/P","P","C",235,7219,"7219_02","Europa",TRUE,"TRAPPIST-1e",2,FALSE,0,0,0,0,0,"Pheino Arible",FALSE,TRUE,2,0,FALSE,"Arible",TRUE,6,1,1,3,3,"C/235/P",5,1,1,"Europa","TRAPPIST-1e",6,0,3,3,0.5,3,2,1,0.5,1,1,1,1,1,1,0,0,NA,1,0,0
"C/235/P","P","C",235,7219,"7219_05","Europa",TRUE,"TRAPPIST-1e",40,FALSE,0,0,0,0,0,"Anchab Arible",TRUE,TRUE,5,0,FALSE,"Arible",TRUE,6,1,1,3,3,"C/235/P",5,1,1,"Europa","TRAPPIST-1e",6,0,3,3,0.5,3,2,1,0.5,1,1,1,1,1,1,0,0,NA,1,0,0
"C/235/P","P","C",235,7219,"7219_03","Europa",TRUE,"TRAPPIST-1e",64,FALSE,0,0,0,0,0,"Dirk Arible",TRUE,TRUE,3,0,FALSE,"Arible",TRUE,6,1,1,3,3,"C/235/P",5,1,1,"Europa","TRAPPIST-1e",6,0,3,3,0.5,3,2,1,0.5,1,1,1,1,1,1,0,0,NA,1,0,0
"C/235/P","P","C",235,7219,"7219_06","Europa",FALSE,"TRAPPIST-1e",32,FALSE,0,163,0,6953,50,"Isoton Arible",FALSE,TRUE,6,7166,TRUE,"Arible",TRUE,6,1,1,3,3,"C/235/P",5,1,1,"Europa","TRAPPIST-1e",6,0,3,3,0.5,3,2,1,0.5,1,1,1,1,1,1,0,0,NA,1,0,0
"C/235/P","P","C",235,7219,"7219_01","Europa",FALSE,"TRAPPIST-1e",0,FALSE,0,0,0,0,0,"Taraid Arible",TRUE,TRUE,1,0,FALSE,"Arible",TRUE,6,1,1,3,3,"C/235/P",5,1,1,"Europa","TRAPPIST-1e",6,0,3,3,0.5,3,2,1,0.5,1,1,1,1,1,1,0,0,NA,1,0,0
"C/235/P","P","C",235,7219,"7219_04","Europa",FALSE,"TRAPPIST-1e",24,FALSE,0,2921,5,795,3155,"Atinon Arible",FALSE,TRUE,4,6876,TRUE,"Arible",TRUE,6,1,1,3,3,"C/235/P",5,1,1,"Europa","TRAPPIST-1e",6,0,3,3,0.5,3,2,1,0.5,1,1,1,1,1,1,0,0,NA,1,0,0
"C/235/S","S","C",235,6323,"6323_02","Europa",FALSE,"TRAPPIST-1e",33,FALSE,2,4742,0,34,0,"Arinon Unkcal",TRUE,TRUE,2,4778,TRUE,"Unkcal",TRUE,2,0,1,1,1,"C/235/S",2,1,2,"Europa","55 Cancri e",2,0,1,1,0.5,0,6,3,0.5,0,0,NA,1,0,0,1,1,1,1,1,1
"C/235/S","S","C",235,6323,"6323_01","Europa",FALSE,"55 Cancri e",48,FALSE,3,4089,0,4368,147,"Aldeba Tionstious",FALSE,TRUE,1,8607,TRUE,"Tionstious",TRUE,2,0,1,1,1,"C/235/S",2,1,2,"Europa","55 Cancri e",2,0,1,1,0.5,0,6,3,0.5,0,0,NA,1,0,0,1,1,1,1,1,1
"C/236/P","P","C",236,7279,"7279_01","Europa",TRUE,"55 Cancri e",38,FALSE,0,0,0,0,0,"Halsham Prombled",TRUE,TRUE,1,0,FALSE,"Prombled",TRUE,1,0,1,1,0,"C/236/P",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,1,0,0,NA,1,1,1,6,3,0.5,1,1,1,2,1,0.5
"C/236/S","S","C",236,6329,"6329_01","Europa",FALSE,"TRAPPIST-1e",34,FALSE,3186,687,73,NA,828,"Celavas Clindy",NA,FALSE,1,4774,TRUE,"Clindy",FALSE,1,0,1,0,0,"C/236/S",1,1,1,"Europa","TRAPPIST-1e",1,1,0,0,NA,0,1,1,1,1,1,1,2,1,0.5,1,1,1,6,3,0.5
"C/237/P","P","C",237,7314,"7314_01","Europa",NA,NA,33,FALSE,0,0,0,NA,0,"Aldun Venticable",TRUE,TRUE,1,0,FALSE,"Venticable",TRUE,1,0,1,1,0,"C/237/P",1,1,1,"Europa",NA,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,NA
"C/237/S","S","C",237,6331,"6331_01","Europa",TRUE,"55 Cancri e",21,FALSE,0,0,0,0,0,"Atlasym Laturive",TRUE,TRUE,1,0,FALSE,"Laturive",TRUE,1,0,1,1,0,"C/237/S",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,1,1,1,1,1,0,0,0,0,NA,1,1,1,1,1,1
"C/238/P","P","C",238,7324,"7324_01","Europa",FALSE,"TRAPPIST-1e",27,FALSE,15,2886,0,249,71,"Wezna Clugnobse",TRUE,TRUE,1,3221,TRUE,"Clugnobse",TRUE,1,0,1,1,0,"C/238/P",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,0,1,0,0,2,2,1,1,1,1,0,0,NA,1,1,1
"C/238/S","S","C",238,6348,"6348_01","Europa",FALSE,"55 Cancri e",NA,FALSE,49,13342,NA,1885,6985,"Achira Unhaftimle",FALSE,TRUE,1,22261,TRUE,"Unhaftimle",TRUE,1,0,1,0,1,"C/238/S",1,1,1,"Europa","55 Cancri e",1,0,0,1,0,0,1,1,1,0,0,NA,1,1,1,2,2,1,1,1,1
"C/239/P","P","C",239,7361,"7361_02","Europa",TRUE,"55 Cancri e",41,FALSE,0,0,0,0,0,"Genubih Rodwative",TRUE,TRUE,2,0,FALSE,"Rodwative",TRUE,2,0,1,2,0,"C/239/P",2,1,1,"Europa","55 Cancri e",2,0,2,0,1,2,0,0,NA,1,1,1,1,1,1,0,0,NA,1,0,0
"C/239/P","P","C",239,7361,"7361_01","Europa",TRUE,"55 Cancri e",23,NA,0,0,0,0,0,"Gieba Rodwative",TRUE,TRUE,1,0,FALSE,"Rodwative",TRUE,2,0,1,2,0,"C/239/P",2,1,1,"Europa","55 Cancri e",2,0,2,0,1,2,0,0,NA,1,1,1,1,1,1,0,0,NA,1,0,0
"C/239/S","S","C",239,6423,"6423_01","Europa",FALSE,"55 Cancri e",55,FALSE,1,9322,26,12690,137,"Edar Aginoid",NA,FALSE,1,22176,TRUE,"Aginoid",FALSE,1,0,1,0,0,"C/239/S",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,0,2,2,1,0,0,NA,1,0,0,1,1,1,1,1,1
"C/24/P","P","C",24,740,"0740_03","Europa",FALSE,"TRAPPIST-1e",41,FALSE,3594,3425,0,0,58,"Thab Sageng",FALSE,TRUE,3,7077,TRUE,"Sageng",TRUE,3,0,1,1,2,"C/24/P",3,1,2,"Europa","55 Cancri e",3,0,1,2,0.333333333333333,1,2,2,1,0,0,NA,1,0,0,5,4,0.8,1,1,1
"C/24/P","P","C",24,740,"0740_02","Europa",TRUE,"55 Cancri e",14,FALSE,0,0,0,0,0,"Zaurah Sageng",TRUE,TRUE,2,0,FALSE,"Sageng",TRUE,3,0,1,1,2,"C/24/P",3,1,2,"Europa","55 Cancri e",3,0,1,2,0.333333333333333,1,2,2,1,0,0,NA,1,0,0,5,4,0.8,1,1,1
"C/24/P","P","C",24,740,"0740_01","Europa",FALSE,"55 Cancri e",67,FALSE,76,16,0,2247,1166,"Dyonevi Sageng",FALSE,TRUE,1,3505,TRUE,"Sageng",TRUE,3,0,1,1,2,"C/24/P",3,1,2,"Europa","55 Cancri e",3,0,1,2,0.333333333333333,1,2,2,1,0,0,NA,1,0,0,5,4,0.8,1,1,1
"C/24/S","S","C",24,619,"0619_02","Europa",TRUE,"55 Cancri e",43,FALSE,0,0,0,0,0,"Ankabit Holatirint",TRUE,TRUE,2,0,FALSE,"Holatirint",TRUE,2,0,1,2,0,"C/24/S",2,1,2,"Europa","55 Cancri e",2,0,2,0,1,2,3,1,0.333333333333333,5,4,0.8,1,1,1,0,0,NA,1,0,0
"C/24/S","S","C",24,619,"0619_01","Europa",TRUE,"TRAPPIST-1e",39,NA,0,0,0,0,0,"Scellus Holatirint",TRUE,TRUE,1,0,FALSE,"Holatirint",TRUE,2,0,1,2,0,"C/24/S",2,1,2,"Europa","55 Cancri e",2,0,2,0,1,2,3,1,0.333333333333333,5,4,0.8,1,1,1,0,0,NA,1,0,0
"C/240/P","P","C",240,7387,"7387_01","Europa",FALSE,"TRAPPIST-1e",40,FALSE,0,3508,761,12,32,"Okulas Blercat",TRUE,TRUE,1,4313,TRUE,"Blercat",TRUE,1,0,1,1,0,"C/240/P",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,1,1,1,2,2,1,0,0,NA,0,0,NA
"C/240/S","S","C",240,6467,"6467_01","Europa",FALSE,"55 Cancri e",46,FALSE,0,9540,NA,0,22272,"Majorab Diossiver",NA,FALSE,1,31812,TRUE,"Diossiver",FALSE,1,0,1,0,0,"C/240/S",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,0,1,1,1,0,0,NA,0,0,NA,1,1,1,2,2,1
"C/241/P","P","C",241,7502,"7502_01","Europa",FALSE,"55 Cancri e",45,FALSE,66,5974,0,0,625,"Gatrin Clutolded",TRUE,TRUE,1,6665,TRUE,"Clutolded",TRUE,1,0,1,1,0,"C/241/P",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,0,0,0,NA,0,0,NA,1,1,1,1,0,0,0,0,NA
"C/241/S","S","C",241,6516,"6516_01","Europa",TRUE,"TRAPPIST-1e",34,FALSE,0,0,0,0,0,"Skatzn Dynigic",NA,FALSE,1,0,FALSE,"Dynigic",FALSE,2,0,1,0,0,"C/241/S",2,1,2,"Europa","55 Cancri e",2,2,0,0,NA,2,1,1,1,1,0,0,0,0,NA,0,0,NA,1,1,1
"C/241/S","S","C",241,6516,"6516_02","Europa",TRUE,"55 Cancri e",22,FALSE,0,0,0,0,0,"Bahoton Dynigic",NA,FALSE,2,0,FALSE,"Dynigic",FALSE,2,0,1,0,0,"C/241/S",2,1,2,"Europa","55 Cancri e",2,2,0,0,NA,2,1,1,1,1,0,0,0,0,NA,0,0,NA,1,1,1
"C/242/P","P","C",242,7539,"7539_01","Europa",TRUE,"TRAPPIST-1e",42,FALSE,0,0,0,0,0,"Taram Stichseary",NA,FALSE,1,0,FALSE,"Stichseary",FALSE,2,0,1,0,0,"C/242/P",2,1,1,"Europa","TRAPPIST-1e",2,2,0,0,NA,1,1,0,0,0,0,NA,1,1,1,1,1,1,0,0,NA
"C/242/P","P","C",242,7539,"7539_02","Europa",FALSE,"TRAPPIST-1e",34,FALSE,0,4402,9,788,79,"Weias Stichseary",NA,FALSE,2,5278,TRUE,"Stichseary",FALSE,2,0,1,0,0,"C/242/P",2,1,1,"Europa","TRAPPIST-1e",2,2,0,0,NA,1,1,0,0,0,0,NA,1,1,1,1,1,1,0,0,NA
"C/242/S","S","C",242,6539,"6539_01","Europa",FALSE,"TRAPPIST-1e",44,FALSE,0,819,835,266,4056,"Diskeh Hednigic",FALSE,TRUE,1,5976,TRUE,"Hednigic",TRUE,1,0,1,0,1,"C/242/S",1,1,1,"Europa","TRAPPIST-1e",1,0,0,1,0,0,0,0,NA,1,1,1,0,0,NA,0,0,NA,1,1,1
"C/243/P","P","C",243,7546,"7546_01","Europa",TRUE,"55 Cancri e",39,TRUE,0,0,0,0,0,"Sargino Airdring",NA,FALSE,1,0,FALSE,"Airdring",FALSE,1,0,1,0,0,"C/243/P",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,1,1,1,1,1,1,1,0,0,NA,0,0,NA,1,0,0
"C/243/S","S","C",243,6544,"6544_01","Europa",FALSE,"TRAPPIST-1e",37,FALSE,0,4616,339,2008,175,"Taura Pumpeshaft",TRUE,TRUE,1,7138,TRUE,"Pumpeshaft",TRUE,1,0,1,1,0,"C/243/S",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,0,0,NA,1,0,0,1,1,1,0,0,NA
"C/244/P","P","C",244,7560,"7560_01","Europa",NA,"TRAPPIST-1e",17,FALSE,0,0,0,0,0,"Proxima Quidedbolt",TRUE,TRUE,1,0,FALSE,"Quidedbolt",TRUE,1,0,1,1,0,"C/244/P",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,0,0,0,NA,1,1,1,0,0,NA,1,1,1,1,1,1
"C/244/S","S","C",244,6575,"6575_01","Europa",TRUE,"55 Cancri e",26,FALSE,0,0,0,0,0,"Alheneb Spassive",NA,FALSE,1,0,FALSE,"Spassive",FALSE,1,0,1,0,0,"C/244/S",1,1,1,"Europa","55 Cancri e",1,1,0,0,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA
"C/245/P","P","C",245,7586,"7586_01","Europa",FALSE,"TRAPPIST-1e",29,FALSE,220,1130,0,7,951,"Weion Switmorary",TRUE,TRUE,1,2308,TRUE,"Switmorary",TRUE,1,0,1,1,0,"C/245/P",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,NA
"C/245/S","S","C",245,6599,"6599_01","Europa",TRUE,"TRAPPIST-1e",49,FALSE,0,0,0,0,0,"Kitak Esseal",TRUE,TRUE,1,0,FALSE,"Esseal",TRUE,1,0,1,1,0,"C/245/S",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,1,1,1,1,1,1,1,0,0,NA,1,1,1,1,1,1
"C/246/P","P","C",246,7614,"7614_01","Europa",TRUE,"55 Cancri e",40,FALSE,0,0,0,0,0,"Canonon Diabysid",TRUE,TRUE,1,0,FALSE,"Diabysid",TRUE,1,0,1,1,0,"C/246/P",1,1,1,"Europa","55 Cancri e",1,0,1,0,1,1,1,1,1,2,1,0.5,1,1,1,2,2,1,1,1,1
"C/246/S","S","C",246,6618,"6618_01","Europa",FALSE,"TRAPPIST-1e",35,FALSE,345,4514,0,0,421,"Alsha Geneltic",TRUE,TRUE,1,5280,TRUE,"Geneltic",TRUE,1,0,1,1,0,"C/246/S",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,0,1,1,1,2,2,1,1,1,1,2,1,0.5,1,1,1
"C/247/P","P","C",247,7643,"7643_02","Europa",TRUE,"TRAPPIST-1e",14,FALSE,0,0,0,0,0,"Terion Quelfly",TRUE,TRUE,2,0,FALSE,"Quelfly",TRUE,2,0,1,1,1,"C/247/P",2,1,2,"Europa","55 Cancri e",2,0,1,1,0.5,1,2,2,1,0,0,NA,1,1,1,1,1,1,1,1,1
"C/247/P","P","C",247,7643,"7643_01","Europa",FALSE,"55 Cancri e",53,FALSE,8,1489,0,2723,7401,"Alar Quelfly",FALSE,TRUE,1,11621,TRUE,"Quelfly",TRUE,2,0,1,1,1,"C/247/P",2,1,2,"Europa","55 Cancri e",2,0,1,1,0.5,1,2,2,1,0,0,NA,1,1,1,1,1,1,1,1,1
"C/247/S","S","C",247,6641,"6641_01","Europa",TRUE,"TRAPPIST-1e",26,FALSE,0,0,0,0,0,"Algork Diateous",TRUE,TRUE,1,0,FALSE,"Diateous",TRUE,2,0,1,2,0,"C/247/S",2,1,2,"Europa","55 Cancri e",2,0,2,0,1,2,2,1,0.5,1,1,1,1,1,1,0,0,NA,1,1,1
"C/247/S","S","C",247,6641,"6641_02","Europa",TRUE,"55 Cancri e",39,FALSE,0,0,0,0,0,"Coxak Diateous",TRUE,TRUE,2,0,FALSE,"Diateous",TRUE,2,0,1,2,0,"C/247/S",2,1,2,"Europa","55 Cancri e",2,0,2,0,1,2,2,1,0.5,1,1,1,1,1,1,0,0,NA,1,1,1
"C/248/P","P","C",248,7654,"7654_01","Europa",TRUE,"TRAPPIST-1e",34,FALSE,0,0,0,0,0,"Meropus Gealter",NA,FALSE,1,0,FALSE,"Gealter",FALSE,1,0,1,0,0,"C/248/P",1,1,1,"Europa","TRAPPIST-1e",1,1,0,0,NA,1,1,1,1,0,0,NA,2,1,0.5,4,4,1,2,2,1
"C/248/S","S","C",248,6667,"6667_01","Europa",TRUE,"TRAPPIST-1e",48,FALSE,0,0,0,0,0,"Avijava Cisorter",TRUE,TRUE,1,0,FALSE,"Cisorter",TRUE,1,0,1,1,0,"C/248/S",1,1,1,"Europa","TRAPPIST-1e",1,0,1,0,1,1,0,0,NA,4,4,1,2,2,1,0,0,NA,2,1,0.5
"C/249/P","P","C",249,7672,"7672_01","Europa",FALSE,"TRAPPIST-1e",42,FALSE,0,4583,0,5737,3860,"Matan Valing",NA,FALSE,1,14180,TRUE,"Valing",FALSE,1,0,1,0,0,"C/249/P",1,1,1,"Europa","TRAPPIST-1e",1,1,0,0,NA,0,4,4,1,1,0,0,0,0,NA,1,1,1,1,1,1
"C/249/S","S","C",249,6734,"6734_03","Europa",TRUE,"55 Cancri e",37,TRUE,0,0,0,0,0,"Alhaino Sparsaxle",TRUE,TRUE,3,0,FALSE,"Sparsaxle",TRUE,4,0,1,4,0,"C/249/S",4,1,1,"Europa","55 Cancri e",4,0,4,0,1,3,0,0,NA,1,1,1,1,1,1,1,0,0,0,0,NA
"C/249/S","S","C",249,6734,"6734_04","Europa",TRUE,"55 Cancri e",33,FALSE,0,0,0,0,0,"Wein Sparsaxle",TRUE,TRUE,4,0,FALSE,"Sparsaxle",TRUE,4,0,1,4,0,"C/249/S",4,1,1,"Europa","55 Cancri e",4,0,4,0,1,3,0,0,NA,1,1,1,1,1,1,1,0,0,0,0,NA
"C/249/S","S","C",249,6734,"6734_01","Europa",FALSE,"55 Cancri e",47,FALSE,0,2699,0,671,8,"Pleion Sparsaxle",TRUE,TRUE,1,3378,TRUE,"Sparsaxle",TRUE,4,0,1,4,0,"C/249/S",4,1,1,"Europa","55 Cancri e",4,0,4,0,1,3,0,0,NA,1,1,1,1,1,1,1,0,0,0,0,NA
"C/249/S","S","C",249,6734,"6734_02","Europa",TRUE,"55 Cancri e",14,FALSE,0,0,0,0,0,"Shail Sparsaxle",TRUE,TRUE,2,0,FALSE,"Sparsaxle",TRUE,4,0,1,4,0,"C/249/S",4,1,1,"Europa","55 Cancri e",4,0,4,0,1,3,0,0,NA,1,1,1,1,1,1,1,0,0,0,0,NA
"C/25/P","P","C",25,759,"0759_02","Europa",FALSE,"55 Cancri e",23,FALSE,0,4733,0,1412,4419,"Grafik Tabloory",NA,FALSE,2,10564,TRUE,"Tabloory",FALSE,3,0,1,0,0,"C/25/P",3,1,2,"Europa","55 Cancri e",3,3,0,0,NA,2,5,4,0.8,1,1,1,3,1,0.333333333333333,1,1,1,2,2,1
"C/25/P","P","C",25,759,"0759_03","Europa",TRUE,"TRAPPIST-1e",36,FALSE,0,0,0,0,0,"Aston Tabloory",NA,FALSE,3,0,FALSE,"Tabloory",FALSE,3,0,1,0,0,"C/25/P",3,1,2,"Europa","55 Cancri e",3,3,0,0,NA,2,5,4,0.8,1,1,1,3,1,0.333333333333333,1,1,1,2,2,1
"C/25/P","P","C",25,759,"0759_01","Europa",TRUE,"55 Cancri e",40,FALSE,0,0,0,0,0,"Hekarf Tabloory",NA,FALSE,1,0,FALSE,"Tabloory",FALSE,3,0,1,0,0,"C/25/P",3,1,2,"Europa","55 Cancri e",3,3,0,0,NA,2,5,4,0.8,1,1,1,3,1,0.333333333333333,1,1,1,2,2,1
"C/25/S","S","C",25,642,"0642_01","Europa",FALSE,"55 Cancri e",29,FALSE,0,3344,0,118,972,"Dilatik Kiling",TRUE,TRUE,1,4434,TRUE,"Kiling",TRUE,5,0,1,4,1,"C/25/S",5,1,2,"Europa","55 Cancri e",5,0,4,1,0.8,2,0,0,NA,1,1,1,2,2,1,1,1,1,3,1,0.333333333333333
"C/25/S","S","C",25,642,"0642_02","Europa",FALSE,"55 Cancri e",36,FALSE,0,4967,82,1517,575,"Aviton Kiling",TRUE,TRUE,2,7141,TRUE,"Kiling",TRUE,5,0,1,4,1,"C/25/S",5,1,2,"Europa","55 Cancri e",5,0,4,1,0.8,2,0,0,NA,1,1,1,2,2,1,1,1,1,3,1,0.333333333333333
"C/25/S","S","C",25,642,"0642_03","Europa",FALSE,"TRAPPIST-1e",79,FALSE,0,0,0,2210,2,"Chabik Kiling",FALSE,TRUE,3,2212,TRUE,"Kiling",TRUE,5,0,1,4,1,"C/25/S",5,1,2,"Europa","55 Cancri e",5,0,4,1,0.8,2,0,0,NA,1,1,1,2,2,1,1,1,1,3,1,0.333333333333333
"C/25/S","S","C",25,642,"0642_05","Europa",TRUE,"55 Cancri e",30,FALSE,0,0,0,0,0,"Duhrk Kiling",TRUE,TRUE,5,0,FALSE,"Kiling",TRUE,5,0,1,4,1,"C/25/S",5,1,2,"Europa","55 Cancri e",5,0,4,1,0.8,2,0,0,NA,1,1,1,2,2,1,1,1,1,3,1,0.333333333333333
"C/25/S","S","C",25,642,"0642_04","Europa",TRUE,"55 Cancri e",30,FALSE,0,0,0,0,0,"Tachir Kiling",TRUE,TRUE,4,0,FALSE,"Kiling",TRUE,5,0,1,4,1,"C/25/S",5,1,2,"Europa","55 Cancri e",5,0,4,1,0.8,2,0,0,NA,1,1,1,2,2,1,1,1,1,3,1,0.333333333333333
