"Age","CabinNumCryo","CabinSize","CryoSleep","Deck","Destination","FoodCourt","GID","GroupSize","HasSpent","HomePlanet","IID","Num","RoomService","ShoppingMall","Side","Spa","Spending","VIP","VRDeck","Transported","Cabin","PassengerId","Name","Train","LastName","GroupTrain","GroupNumCabinsNA","GroupNumCabins","GroupNumTransported","GroupNumNotTransported","GroupCabinMode","GroupNumInCabinMode","GroupNumHomePlanets","GroupNumDestinations","GroupHomePlanetMode","GroupDestinationMode","CabinNumNATransported","CabinNumTransported","CabinNumNotTransported","CabinTransportedPct","SideNeighbors","SideNeighborsTransported","SideNeighborsTransportedPct","FrontNeighbors","FrontNeighborsTransported","FrontNeighborsTransportedPct","BackNeighbors","BackNeighborsTransported","BackNeighborsTransportedPct","DiagFrontNeighbors","DiagFrontNeighborsTransported","DiagFrontNeighborsTransportedPct","DiagBackNeighbors","DiagBackNeighborsTransported","DiagBackNeighborsTransportedPct"
61,1,1,"TRUE","C","55 Cancri e",0,5773,1,FALSE,"Europa",1,217,0,0,"S",0,0,"FALSE",0,"TRUE","C/217/S","5773_01","Bosonan Sciatberit","TRUE","Sciatberit","TRUE",0,1,1,0,"C/217/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,0,0,NA,1,0,0,2,2,1,1,0,0,0,0,NA
31,0,1,"FALSE","C","55 Cancri e",1604,6853,1,TRUE,"Europa",1,218,0,4058,"P",4094,9880,"FALSE",124,"FALSE","C/218/P","6853_01","Menkaa Cathome","TRUE","Cathome","TRUE",0,1,0,1,"C/218/P",1,1,1,"Europa","55 Cancri e",0,0,1,0,1,0,0,0,0,NA,0,0,NA,1,1,1,1,1,1
46,0,1,"FALSE","C","TRAPPIST-1e",1068,5790,1,TRUE,"Europa",1,218,0,945,"S",2587,5411,"FALSE",811,"FALSE","C/218/S","5790_01","Markard Distured","TRUE","Distured","TRUE",0,1,0,1,"C/218/S",1,1,1,"Europa","TRAPPIST-1e",0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,NA,0,0,NA
38,1,4,"FALSE","C","TRAPPIST-1e",1501,6888,4,TRUE,"Europa",1,219,138.103246380763,219,"P",470,2501.10324638076,"FALSE",173,"FALSE","C/219/P","6888_01","Arrain Conablese","FALSE","Conablese","FALSE",0,1,0,0,"C/219/P",4,1,2,"Europa","TRAPPIST-1e",4,0,0,NA,1,1,1,1,0,0,1,0,0,2,2,1,1,0,0
19,1,4,"TRUE","C","TRAPPIST-1e",0,6888,4,FALSE,"Europa",3,219,0,0,"P",0,0,"FALSE",0,"TRUE","C/219/P","6888_03","Homamin Turtertive","FALSE","Turtertive","FALSE",0,1,0,0,"C/219/P",4,1,2,"Europa","TRAPPIST-1e",4,0,0,NA,1,1,1,1,0,0,1,0,0,2,2,1,1,0,0
25,1,4,"FALSE","C","PSO J318.5-22",150,6888,4,TRUE,"Europa",4,219,5100,0,"P",170,5420,"TRUE",0,"FALSE","C/219/P","6888_04","Astorux Conablese","FALSE","Conablese","FALSE",0,1,0,0,"C/219/P",4,1,2,"Europa","TRAPPIST-1e",4,0,0,NA,1,1,1,1,0,0,1,0,0,2,2,1,1,0,0
35,1,4,"TRUE","C","TRAPPIST-1e",0,6888,4,FALSE,"Europa",2,219,0,0,"P",0,0,"FALSE",0,"TRUE","C/219/P","6888_02","Decruxa Emeliatty","FALSE","Emeliatty","FALSE",0,1,0,0,"C/219/P",4,1,2,"Europa","TRAPPIST-1e",4,0,0,NA,1,1,1,1,0,0,1,0,0,2,2,1,1,0,0
27,1,1,"TRUE","C","TRAPPIST-1e",0,5839,1,FALSE,"Europa",1,219,0,0,"S",0,0,"FALSE",0,"TRUE","C/219/S","5839_01","Ranopus Unloweedic","TRUE","Unloweedic","TRUE",0,1,1,0,"C/219/S",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,0,0,NA,2,2,1,1,0,0,1,0,0,1,0,0
43,0,3,"FALSE","C","TRAPPIST-1e",1111,607,3,TRUE,"Europa",3,22,4,118,"P",1852,3972.06322693788,"FALSE",887.063226937882,"FALSE","C/22/P","0607_03","Pola Hontichre","TRUE","Hontichre","TRUE",0,1,0,3,"C/22/P",3,1,2,"Europa","TRAPPIST-1e",0,0,3,0,1,1,1,1,0,0,7,5,0.714285714285714,1,1,1,1,1,1
37,0,3,"FALSE","C","TRAPPIST-1e",654,607,3,TRUE,"Europa",1,22,27,10,"P",881,11140,"FALSE",9568,"FALSE","C/22/P","0607_01","Dyonium Hontichre","TRUE","Hontichre","TRUE",0,1,0,3,"C/22/P",3,1,2,"Europa","TRAPPIST-1e",0,0,3,0,1,1,1,1,0,0,7,5,0.714285714285714,1,1,1,1,1,1
44,0,3,"FALSE","C","55 Cancri e",3113,607,3,TRUE,"Europa",2,22,434,19,"P",1090.33601189629,5548.33601189629,"FALSE",892,"FALSE","C/22/P","0607_02","Mino Hontichre","TRUE","Hontichre","TRUE",0,1,0,3,"C/22/P",3,1,2,"Europa","TRAPPIST-1e",0,0,3,0,1,1,1,1,0,0,7,5,0.714285714285714,1,1,1,1,1,1
36,0,1,"FALSE","C","TRAPPIST-1e",5085,570,1,TRUE,"Europa",1,22,530,1,"S",146,6634,"TRUE",872,"TRUE","C/22/S","0570_01","Chard Tramsor","TRUE","Tramsor","TRUE",0,1,1,0,"C/22/S",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,3,0,0,1,1,1,1,1,1,1,0,0,7,5,0.714285714285714
25,0,1,"FALSE","C","TRAPPIST-1e",4612,6895,1,TRUE,"Europa",1,220,0,0,"P",2585,9116,"FALSE",1919,"FALSE","C/220/P","6895_01","Ainon Conachets","TRUE","Conachets","TRUE",0,1,0,1,"C/220/P",1,1,1,"Europa","TRAPPIST-1e",0,0,1,0,2,2,1,1,0,0,0,0,NA,1,1,1,1,1,1
27,2,2,"TRUE","C","55 Cancri e",0,5842,2,FALSE,"Europa",2,220,0,0,"S",0,0,"FALSE",0,"TRUE","C/220/S","5842_02","Zaurid Prefule","TRUE","Prefule","TRUE",0,1,2,0,"C/220/S",2,1,1,"Europa","55 Cancri e",0,2,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,NA
28,2,2,"TRUE","C","55 Cancri e",0,5842,2,FALSE,"Europa",1,220,0,0,"S",0,0,"FALSE",0,"TRUE","C/220/S","5842_01","Hekark Maging","TRUE","Maging","TRUE",0,1,2,0,"C/220/S",2,1,1,"Europa","55 Cancri e",0,2,0,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,NA
40,0,1,"FALSE","C","TRAPPIST-1e",120,6912,1,TRUE,"Europa",1,221,0,0,"P",2814,3252,"FALSE",318,"FALSE","C/221/P","6912_01","Weino Slomed","TRUE","Slomed","TRUE",0,1,0,1,"C/221/P",1,1,1,"Europa","TRAPPIST-1e",0,0,1,0,1,1,1,1,1,1,1,0,0,3,3,1,2,2,1
25,0,1,"FALSE","C","55 Cancri e",0,5897,1,FALSE,"Europa",1,221,0,0,"S",0,0,"FALSE",0,"TRUE","C/221/S","5897_01",NA,"TRUE",NA,"TRUE",0,1,1,0,"C/221/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,1,0,0,3,3,1,2,2,1,1,1,1,1,0,0
37,1,1,"TRUE","C","55 Cancri e",0,6931,1,FALSE,"Europa",1,222,0,0,"P",0,0,"FALSE",0,"TRUE","C/222/P","6931_01","Spurin Amonsmane","TRUE","Amonsmane","TRUE",0,1,1,0,"C/222/P",1,1,1,"Europa","55 Cancri e",0,1,0,1,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1
29,1,3,"FALSE","C","TRAPPIST-1e",1211,5960,3,TRUE,"Europa",2,222,3215,4,"S",7,4854,"FALSE",417,"TRUE","C/222/S","5960_02","Aliakan Dister","TRUE","Dister","TRUE",0,1,3,0,"C/222/S",3,1,2,"Europa","TRAPPIST-1e",0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
25,1,3,"TRUE","C","55 Cancri e",0,5960,3,FALSE,"Europa",3,222,0,0,"S",0,0,"FALSE",0,"TRUE","C/222/S","5960_03","Merabik Dister","TRUE","Dister","TRUE",0,1,3,0,"C/222/S",3,1,2,"Europa","TRAPPIST-1e",0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
28,1,3,"FALSE","C","TRAPPIST-1e",4780,5960,3,TRUE,"Europa",1,222,0,1761,"S",1,6789,"FALSE",247,"TRUE","C/222/S","5960_01","Eltares Dister","TRUE","Dister","TRUE",0,1,3,0,"C/222/S",3,1,2,"Europa","TRAPPIST-1e",0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
29,1,1,"TRUE","C","TRAPPIST-1e",0,6944,1,FALSE,"Europa",1,223,0,0,"P",0,0,"FALSE",0,"TRUE","C/223/P","6944_01","Alzird Gented","TRUE","Gented","TRUE",0,1,1,0,"C/223/P",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,1,1,1,0,0,NA,1,1,1,1,1,1,3,3,1
19,0,1,"FALSE","C","55 Cancri e",2384.46647605226,5980,1,TRUE,"Europa",1,223,0,0,"S",2,2395.46647605226,"FALSE",9,"TRUE","C/223/S","5980_01","Alatrin Trallect","TRUE","Trallect","TRUE",0,1,1,0,"C/223/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,1,1,1,1,1,1,3,3,1,0,0,NA,1,1,1
32,1,1,"TRUE","C","TRAPPIST-1e",0,6952,1,FALSE,"Europa",1,224,0,0,"P",0,0,"FALSE",0,"TRUE","C/224/P","6952_01","Dyonif Hautconded","FALSE","Hautconded","FALSE",0,1,0,0,"C/224/P",1,1,1,"Europa","TRAPPIST-1e",1,0,0,NA,1,1,1,6,5,0.833333333333333,1,1,1,3,3,1,1,1,1
26,0,1,"FALSE","C","55 Cancri e",9641,5991,1,TRUE,"Europa",1,224,0,51,"S",224,12344,"FALSE",2428,"TRUE","C/224/S","5991_01","Minoton Cralinal","TRUE","Cralinal","TRUE",0,1,1,0,"C/224/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,0,0,NA,3,3,1,1,1,1,6,5,0.833333333333333,1,1,1
28,2,6,"FALSE","C","55 Cancri e",4173,6971,6,TRUE,"Europa",5,225,0,0,"P",33,4626,"FALSE",420,"TRUE","C/225/P","6971_05","Schird Pretive","TRUE","Pretive","TRUE",0,1,5,1,"C/225/P",6,1,2,"Europa","55 Cancri e",0,5,1,0.833333333333333,3,3,1,2,1,0.5,0,0,NA,3,1,0.333333333333333,1,1,1
28,2,6,"FALSE","C","55 Cancri e",160,6971,6,TRUE,"Europa",6,225,0,0,"P",1538,3124,"FALSE",1426,"FALSE","C/225/P","6971_06","Terfak Distured","TRUE","Distured","TRUE",0,1,5,1,"C/225/P",6,1,2,"Europa","55 Cancri e",0,5,1,0.833333333333333,3,3,1,2,1,0.5,0,0,NA,3,1,0.333333333333333,1,1,1
0,2,6,"FALSE","C","TRAPPIST-1e",0,6971,6,FALSE,"Europa",1,225,0,0,"P",0,0,"FALSE",0,"TRUE","C/225/P","6971_01","Alcoran Distured","TRUE","Distured","TRUE",0,1,5,1,"C/225/P",6,1,2,"Europa","55 Cancri e",0,5,1,0.833333333333333,3,3,1,2,1,0.5,0,0,NA,3,1,0.333333333333333,1,1,1
17,2,6,"TRUE","C","55 Cancri e",0,6971,6,FALSE,"Europa",4,225,0,0,"P",0,0,"FALSE",0,"TRUE","C/225/P","6971_04","Asteron Distured","TRUE","Distured","TRUE",0,1,5,1,"C/225/P",6,1,2,"Europa","55 Cancri e",0,5,1,0.833333333333333,3,3,1,2,1,0.5,0,0,NA,3,1,0.333333333333333,1,1,1
4,2,6,"FALSE","C","TRAPPIST-1e",0,6971,6,FALSE,"Europa",2,225,0,0,"P",0,0,"FALSE",0,"TRUE","C/225/P","6971_02","Chard Distured","TRUE","Distured","TRUE",0,1,5,1,"C/225/P",6,1,2,"Europa","55 Cancri e",0,5,1,0.833333333333333,3,3,1,2,1,0.5,0,0,NA,3,1,0.333333333333333,1,1,1
19,2,6,"TRUE","C","TRAPPIST-1e",0,6971,6,FALSE,"Europa",3,225,0,0,"P",0,0,"FALSE",0,"TRUE","C/225/P","6971_03","Alkaida Distured","TRUE","Distured","TRUE",0,1,5,1,"C/225/P",6,1,2,"Europa","55 Cancri e",0,5,1,0.833333333333333,3,3,1,2,1,0.5,0,0,NA,3,1,0.333333333333333,1,1,1
15,0,3,"FALSE","C","TRAPPIST-1e",677,6036,3,TRUE,"Europa",2,225,0,0,"S",179,4042,"FALSE",3186,"TRUE","C/225/S","6036_02","Sular Stpingepid","TRUE","Stpingepid","TRUE",0,1,3,0,"C/225/S",3,1,1,"Europa","TRAPPIST-1e",0,3,0,1,6,5,0.833333333333333,3,1,0.333333333333333,1,1,1,2,1,0.5,0,0,NA
27,0,3,"FALSE","C","TRAPPIST-1e",1857,6036,3,TRUE,"Europa",3,225,0,0,"S",778,3222,"FALSE",587,"TRUE","C/225/S","6036_03","Hekab Stpingepid","TRUE","Stpingepid","TRUE",0,1,3,0,"C/225/S",3,1,1,"Europa","TRAPPIST-1e",0,3,0,1,6,5,0.833333333333333,3,1,0.333333333333333,1,1,1,2,1,0.5,0,0,NA
44,0,3,"FALSE","C","TRAPPIST-1e",1289,6036,3,TRUE,"Europa",1,225,0,1224,"S",514,4701,"FALSE",1674,"TRUE","C/225/S","6036_01","Achah Stpingepid","TRUE","Stpingepid","TRUE",0,1,3,0,"C/225/S",3,1,1,"Europa","TRAPPIST-1e",0,3,0,1,6,5,0.833333333333333,3,1,0.333333333333333,1,1,1,2,1,0.5,0,0,NA
28,0,2,"FALSE","C","TRAPPIST-1e",4340,6988,2,TRUE,"Europa",2,226,0,0,"P",186,4526,"FALSE",0,"TRUE","C/226/P","6988_02","Azharga Obnoftle","TRUE","Obnoftle","TRUE",0,1,1,1,"C/226/P",2,1,1,"Europa","TRAPPIST-1e",0,1,1,0.5,3,1,0.333333333333333,1,1,1,6,5,0.833333333333333,3,3,1,3,3,1
26,0,2,"FALSE","C","TRAPPIST-1e",1307,6988,2,TRUE,"Europa",1,226,554,32,"P",93,3539,"FALSE",1553,"FALSE","C/226/P","6988_01","Quarkib Obnoftle","TRUE","Obnoftle","TRUE",0,1,1,1,"C/226/P",2,1,1,"Europa","TRAPPIST-1e",0,1,1,0.5,3,1,0.333333333333333,1,1,1,6,5,0.833333333333333,3,3,1,3,3,1
55,0,3,"FALSE","C","55 Cancri e",8,6066,3,TRUE,"Europa",2,226,8142,0,"S",1481,9631,"FALSE",0,"FALSE","C/226/S","6066_02","Terion Mallisly","TRUE","Mallisly","TRUE",0,1,1,2,"C/226/S",3,1,2,"Europa","TRAPPIST-1e",0,1,2,0.333333333333333,2,1,0.5,3,3,1,3,3,1,1,1,1,6,5,0.833333333333333
33,0,3,"FALSE","C","TRAPPIST-1e",357,6066,3,TRUE,"Europa",1,226,0,2366,"S",1612,6472,"FALSE",2137,"FALSE","C/226/S","6066_01","Altan Mallisly","TRUE","Mallisly","TRUE",0,1,1,2,"C/226/S",3,1,2,"Europa","TRAPPIST-1e",0,1,2,0.333333333333333,2,1,0.5,3,3,1,3,3,1,1,1,1,6,5,0.833333333333333
15,0,3,"FALSE","C","TRAPPIST-1e",0,6066,3,FALSE,"Europa",3,226,0,0,"S",0,0,"FALSE",0,"TRUE","C/226/S","6066_03","Aldhib Mallisly","TRUE","Mallisly","TRUE",0,1,1,2,"C/226/S",3,1,2,"Europa","TRAPPIST-1e",0,1,2,0.333333333333333,2,1,0.5,3,3,1,3,3,1,1,1,1,6,5,0.833333333333333
29,1,1,"TRUE","C","TRAPPIST-1e",0,7015,1,FALSE,"Europa",1,227,0,0,"P",0,0,"FALSE",0,"TRUE","C/227/P","7015_01","Geons Geadle","TRUE","Geadle","TRUE",0,1,1,0,"C/227/P",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,3,3,1,2,1,0.5,2,1,0.5,1,1,1,3,1,0.333333333333333
28,3,3,"TRUE","C","55 Cancri e",0,6094,3,FALSE,"Europa",3,227,0,0,"S",0,0,"FALSE",0,"TRUE","C/227/S","6094_03","Tautrix Brathful","TRUE","Brathful","TRUE",0,1,3,0,"C/227/S",3,1,1,"Europa","55 Cancri e",0,3,0,1,1,1,1,1,1,1,3,1,0.333333333333333,2,1,0.5,2,1,0.5
30,3,3,"TRUE","C","55 Cancri e",0,6094,3,FALSE,"Europa",1,227,0,0,"S",0,0,"FALSE",0,"TRUE","C/227/S","6094_01","Terons Brathful","TRUE","Brathful","TRUE",0,1,3,0,"C/227/S",3,1,1,"Europa","55 Cancri e",0,3,0,1,1,1,1,1,1,1,3,1,0.333333333333333,2,1,0.5,2,1,0.5
44,3,3,"TRUE","C","55 Cancri e",0,6094,3,FALSE,"Europa",2,227,0,0,"S",0,0,"FALSE",0,"TRUE","C/227/S","6094_02","Alcyon Brathful","TRUE","Brathful","TRUE",0,1,3,0,"C/227/S",3,1,1,"Europa","55 Cancri e",0,3,0,1,1,1,1,1,1,1,3,1,0.333333333333333,2,1,0.5,2,1,0.5
57,0,2,"FALSE","C","TRAPPIST-1e",22,7104,2,TRUE,"Europa",1,228,906,0,"P",8293,9612,"FALSE",391,"FALSE","C/228/P","7104_01","Taurah Regmansidy","TRUE","Regmansidy","TRUE",0,1,1,1,"C/228/P",2,1,1,"Europa","TRAPPIST-1e",0,1,1,0.5,1,1,1,0,0,NA,1,1,1,2,1,0.5,3,3,1
42,0,2,"FALSE","C","TRAPPIST-1e",4387,7104,2,TRUE,"Europa",2,228,159,2,"P",3,5036,"FALSE",485,"TRUE","C/228/P","7104_02","Alatrix Regmansidy","TRUE","Regmansidy","TRUE",0,1,1,1,"C/228/P",2,1,1,"Europa","TRAPPIST-1e",0,1,1,0.5,1,1,1,0,0,NA,1,1,1,2,1,0.5,3,3,1
54,1,1,"TRUE","C","55 Cancri e",0,6106,1,FALSE,"Europa",1,228,0,0,"S",0,0,"FALSE",0,"TRUE","C/228/S","6106_01","Matark Calian","TRUE","Calian","TRUE",0,1,1,0,"C/228/S",1,1,1,"Europa","55 Cancri e",0,1,0,1,2,1,0.5,2,1,0.5,3,3,1,0,0,NA,1,1,1
15,2,3,"TRUE","C","TRAPPIST-1e",0,7124,3,FALSE,"Europa",1,229,0,0,"P",0,0,"FALSE",0,"TRUE","C/229/P","7124_01","Eltares Aillyber","FALSE","Aillyber","FALSE",0,1,0,0,"C/229/P",3,1,2,"Europa","55 Cancri e",3,0,0,NA,2,1,0.5,0,0,NA,2,1,0.5,6,6,1,1,1,1
18,2,3,"TRUE","C","55 Cancri e",0,7124,3,FALSE,"Europa",2,229,0,0,"P",0,0,"FALSE",0,"TRUE","C/229/P","7124_02","Menkard Aillyber","FALSE","Aillyber","FALSE",0,1,0,0,"C/229/P",3,1,2,"Europa","55 Cancri e",3,0,0,NA,2,1,0.5,0,0,NA,2,1,0.5,6,6,1,1,1,1
41,2,3,"FALSE","C","TRAPPIST-1e",2925,7124,3,TRUE,"Europa",3,229,0,0,"P",1623,4548,"FALSE",0,"FALSE","C/229/P","7124_03","Tarrak Aillyber","FALSE","Aillyber","FALSE",0,1,0,0,"C/229/P",3,1,2,"Europa","55 Cancri e",3,0,0,NA,2,1,0.5,0,0,NA,2,1,0.5,6,6,1,1,1,1
55,0,2,"FALSE","C","TRAPPIST-1e",1056,6121,2,TRUE,"Europa",2,229,916,0,"S",1677,4242,"FALSE",593,"FALSE","C/229/S","6121_02","Keided Presstic","TRUE","Presstic","TRUE",0,1,1,1,"C/229/S",2,1,1,"Europa","TRAPPIST-1e",0,1,1,0.5,0,0,NA,6,6,1,1,1,1,0,0,NA,2,1,0.5
28,0,2,"FALSE","C","TRAPPIST-1e",4585,6121,2,TRUE,"Europa",1,229,0,0,"S",2,4622,"FALSE",35,"TRUE","C/229/S","6121_01","Wezncha Presstic","TRUE","Presstic","TRUE",0,1,1,1,"C/229/S",2,1,1,"Europa","TRAPPIST-1e",0,1,1,0.5,0,0,NA,6,6,1,1,1,1,0,0,NA,2,1,0.5
44,0,1,"FALSE","C","TRAPPIST-1e",2506,661,1,TRUE,"Europa",1,23,0,0,"P",1360,4588,"FALSE",722,"FALSE","C/23/P","0661_01","Misadr Ticagent","TRUE","Ticagent","TRUE",0,1,0,1,"C/23/P",1,1,1,"Europa","TRAPPIST-1e",0,0,1,0,1,1,1,3,1,0.333333333333333,3,0,0,2,2,1,1,1,1
24,0,1,"FALSE","C","TRAPPIST-1e",3385,600,1,TRUE,"Europa",1,23,0,826,"S",9,5013,"FALSE",793,"TRUE","C/23/S","0600_01","Muonon Ormler","TRUE","Ormler","TRUE",0,1,1,0,"C/23/S",1,1,1,"Europa","TRAPPIST-1e",0,1,0,1,1,0,0,2,2,1,1,1,1,3,1,0.333333333333333,3,0,0
59,0,1,"FALSE","C","TRAPPIST-1e",186,7139,1,TRUE,"Europa",1,230,0,0,"P",945,3786,"FALSE",2655,"FALSE","C/230/P","7139_01","Bens Pippoppere","FALSE","Pippoppere","FALSE",0,1,0,0,"C/230/P",1,1,1,"Europa","TRAPPIST-1e",1,0,0,NA,6,6,1,0,0,NA,0,0,NA,1,0,0,2,1,0.5
22,4,6,"TRUE","C","TRAPPIST-1e",0,6139,6,FALSE,"Europa",4,230,0,0,"S",0,0,"FALSE",0,"TRUE","C/230/S","6139_04","Jabba Reedall","TRUE","Reedall","TRUE",0,1,6,0,"C/230/S",6,1,2,"Europa","TRAPPIST-1e",0,6,0,1,0,0,NA,1,0,0,2,1,0.5,0,0,NA,0,0,NA
37,4,6,"TRUE","C","55 Cancri e",0,6139,6,FALSE,"Europa",6,230,0,0,"S",0,0,"FALSE",0,"TRUE","C/230/S","6139_06","Alphact Reedall","TRUE","Reedall","TRUE",0,1,6,0,"C/230/S",6,1,2,"Europa","TRAPPIST-1e",0,6,0,1,0,0,NA,1,0,0,2,1,0.5,0,0,NA,0,0,NA
51,4,6,"TRUE","C","55 Cancri e",0,6139,6,FALSE,"Europa",5,230,0,0,"S",0,0,"FALSE",0,"TRUE","C/230/S","6139_05","Sinon Reedall","TRUE","Reedall","TRUE",0,1,6,0,"C/230/S",6,1,2,"Europa","TRAPPIST-1e",0,6,0,1,0,0,NA,1,0,0,2,1,0.5,0,0,NA,0,0,NA
0,4,6,"FALSE","C","TRAPPIST-1e",0,6139,6,FALSE,"Europa",1,230,0,0,"S",0,0,"FALSE",0,"TRUE","C/230/S","6139_01","Azhasim Bewarsecal","TRUE","Bewarsecal","TRUE",0,1,6,0,"C/230/S",6,1,2,"Europa","TRAPPIST-1e",0,6,0,1,0,0,NA,1,0,0,2,1,0.5,0,0,NA,0,0,NA
4,4,6,"TRUE","C","TRAPPIST-1e",0,6139,6,FALSE,"Europa",2,230,0,0,"S",0,0,"FALSE",0,"TRUE","C/230/S","6139_02","Atonea Reedall","TRUE","Reedall","TRUE",0,1,6,0,"C/230/S",6,1,2,"Europa","TRAPPIST-1e",0,6,0,1,0,0,NA,1,0,0,2,1,0.5,0,0,NA,0,0,NA
58,4,6,"FALSE","C","TRAPPIST-1e",1073,6139,6,TRUE,"Europa",3,230,0,238.21296125007,"S",803,3102.21296125007,"FALSE",988,"TRUE","C/230/S","6139_03","Pleions Reedall","TRUE","Reedall","TRUE",0,1,6,0,"C/230/S",6,1,2,"Europa","TRAPPIST-1e",0,6,0,1,0,0,NA,1,0,0,2,1,0.5,0,0,NA,0,0,NA
13,2,3,"TRUE","C","55 Cancri e",0,7163,3,FALSE,"Europa",2,231,0,0,"P",0,0,"FALSE",0,"TRUE","C/231/P","7163_02","Grafirk Spedlybood","FALSE","Spedlybood","FALSE",0,1,0,0,"C/231/P",3,1,2,"Europa","55 Cancri e",3,0,0,NA,1,0,0,3,2,0.666666666666667,0,0,NA,0,0,NA,6,6,1
32,2,3,"FALSE","C","55 Cancri e",2367,7163,3,TRUE,"Europa",3,231,0,0,"P",9891,12346,"FALSE",88,"FALSE","C/231/P","7163_03","Salas Spedlybood","FALSE","Spedlybood","FALSE",0,1,0,0,"C/231/P",3,1,2,"Europa","55 Cancri e",3,0,0,NA,1,0,0,3,2,0.666666666666667,0,0,NA,0,0,NA,6,6,1
47,2,3,"TRUE","C","TRAPPIST-1e",0,7163,3,FALSE,"Europa",1,231,0,0,"P",0,0,"FALSE",0,"TRUE","C/231/P","7163_01","Tach Spedlybood","FALSE","Spedlybood","FALSE",0,1,0,0,"C/231/P",3,1,2,"Europa","55 Cancri e",3,0,0,NA,1,0,0,3,2,0.666666666666667,0,0,NA,0,0,NA,6,6,1
38.2591493657987,0,1,"FALSE","C","55 Cancri e",10,6145,1,TRUE,"Europa",1,231,3478,0,"S",105,5976,"FALSE",2383,"FALSE","C/231/S","6145_01","Benebah Asolipery","TRUE","Asolipery","TRUE",0,1,0,1,"C/231/S",1,1,1,"Europa","55 Cancri e",0,0,1,0,0,0,NA,0,0,NA,6,6,1,3,2,0.666666666666667,0,0,NA
26,1,3,"FALSE","C","TRAPPIST-1e",6050,7176,3,TRUE,"Europa",2,232,0,0,"P",662,7632,"FALSE",920,"FALSE","C/232/P","7176_02","Kochard Chhaft","TRUE","Chhaft","TRUE",0,1,2,1,"C/232/P",3,1,2,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA,1,0,0
25,1,3,"FALSE","C","TRAPPIST-1e",3590,7176,3,TRUE,"Europa",3,232,0,0,"P",27,3617,"FALSE",0,"TRUE","C/232/P","7176_03","Sadlami Chhaft","TRUE","Chhaft","TRUE",0,1,2,1,"C/232/P",3,1,2,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA,1,0,0
47,1,3,"TRUE","C","55 Cancri e",0,7176,3,FALSE,"Europa",1,232,0,0,"P",0,0,"FALSE",0,"TRUE","C/232/P","7176_01","Caston Chhaft","TRUE","Chhaft","TRUE",0,1,2,1,"C/232/P",3,1,2,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,3,2,0.666666666666667,0,0,NA,0,0,NA,1,0,0
52,0,1,"FALSE","C","TRAPPIST-1e",12350,6203,1,TRUE,"Europa",1,232,0,0,"S",13983,27848,"FALSE",1515,"FALSE","C/232/S","6203_01","Zubens Peterive","FALSE","Peterive","FALSE",0,1,0,0,"C/232/S",1,1,1,"Europa","TRAPPIST-1e",1,0,0,NA,3,2,0.666666666666667,0,0,NA,1,0,0,3,2,0.666666666666667,0,0,NA
28,1,3,"FALSE","C","TRAPPIST-1e",2896,7188,3,TRUE,"Europa",2,233,0,46,"P",5248,16359,"FALSE",8169,"FALSE","C/233/P","7188_02","Taura Imingle","TRUE","Imingle","TRUE",0,1,2,1,"C/233/P",3,1,1,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,1,1,1,3,2,0.666666666666667,1,0,0,0,0,NA
2,1,3,"FALSE","C","TRAPPIST-1e",0,7188,3,FALSE,"Europa",1,233,0,0,"P",0,0,"FALSE",0,"TRUE","C/233/P","7188_01","Muonus Imingle","TRUE","Imingle","TRUE",0,1,2,1,"C/233/P",3,1,1,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,1,1,1,3,2,0.666666666666667,1,0,0,0,0,NA
27,1,3,"TRUE","C","TRAPPIST-1e",0,7188,3,FALSE,"Europa",3,233,0,0,"P",0,0,"TRUE",0,"TRUE","C/233/P","7188_03","Halsham Imingle","TRUE","Imingle","TRUE",0,1,2,1,"C/233/P",3,1,1,"Europa","TRAPPIST-1e",0,2,1,0.666666666666667,0,0,NA,1,1,1,3,2,0.666666666666667,1,0,0,0,0,NA
